Year,Project,PlatformAge (y),Platform,Station,Latitude,Longtitude,SamplingDate,InstallationDate,Depth,MethodOfCollection,IdentifiationTechnique,major group,kingdom,subkingdom,infrakingdom,superphylum,phylum,subphylum,Unaccepted subphylum,infraphylum,Unaccepted Infraphylum,superclass,Unaccepted Superclass,class,Unaccepted Class,subclass,Unaccepted Subclass,infraclass,superorder,Unaccepted Superorder,order,Unaccepted Order,suborder,infraorder,superfamily,family,Unaccepted Family,subfamily,supergenus,subgenus,genus,Unaccepted Genus,species name,Unaccepted Species,subspecies name,Unaccepted subSpecies,picture,ThaiName,Density,No_of_species,Diversity_index,pi,ln(pi),pi*ln(pi)
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Eucalanidae,,-,-,-,Eucalanus ,,Eucalanus sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Euchaetidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Paracalanidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Paracalanidae,,-,-,-,Acrocalanus ,,Acrocalanus sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Paracalanidae,,-,-,-,Acrocalanus ,,Acrocalanus sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Paracalanidae,,-,-,-,Calocalanus,,Calocalanus sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Paracalanidae,,-,-,-,Paracalanus ,,Paracalanus sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Paracalanidae,,-,-,-,Paracalanus ,,Paracalanus sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Paracalanidae,,-,-,-,Paracalanus ,,Paracalanus sp.3,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Phaennidae,,-,-,-,Phaenna,,Phaenna sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Pontellidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Pontellidae,,-,-,-,Calanopia,,Calanopia sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Pontellidae,,-,-,-,Labidocera,,Labidocera sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Temoridae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Temoridae,,-,-,-,Temora,,Temora sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Tortanidae,,-,-,-,Tortanus,,Tortanus sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Gymnoplea,,Calanoida,,-,-,-,Tortanidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Podoplea,,Cyclopoida,,Ergasilida,-,-,-,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Podoplea,,Cyclopoida,,Ergasilida,-,-,Corycaeidae,,-,-,-,Corycaeus,,Corycaeus sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Podoplea,,Cyclopoida,,Oithonida,-,-,Oithonidae,,-,-,-,Oithona,,Oithona sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Podoplea,,Cyclopoida,,Oithonida,-,-,Oithonidae,,-,-,-,Oithona,,Oithona sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Podoplea,,Cyclopoida,,Oithonida,-,-,Oithonidae,,-,-,-,Oithona,,Oithona sp.3,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Podoplea,,Cyclopoida,,Oithonida,-,-,Oithonidae,,-,-,-,Oithona,,Oithona sp.4,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Podoplea,,Cyclopoida,,Oithonida,-,-,Oithonidae,,-,-,-,Oithona,,Oithona sp.5,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Podoplea,,Cyclopoida,,Oithonida,-,-,Oithonidae,,-,-,-,Oithona,,Oithona sp.6,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Podoplea,,Cyclopoida,,Oithonida,-,-,Oithonidae,,-,-,-,Oithona,,Oithona sp.7,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Podoplea,,Cyclopoida,,Ergasilida,-,-,Oncaeidae,,-,-,-,Oncaea,,Oncaea sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Podoplea,,Cyclopoida,,Ergasilida,-,-,Sapphirinidae,,-,-,-,Copilia,,Copilia sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Podoplea,,Cyclopoida,,Ergasilida,-,-,Sapphirinidae,,-,-,-,Copilia,,Copilia sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Podoplea,,Cyclopoida,,Ergasilida,-,-,Sapphirinidae,,-,-,-,Sapphirina,,Sapphirina sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Podoplea,,Harpacticoida,,-,-,-,-,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Podoplea,,Harpacticoida,,-,-,-,Ectinosomatidae,,-,-,-,Microsetella,,Microsetella sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Podoplea,,Harpacticoida,,-,-,-,Ectinosomatidae,,-,-,-,Microsetella,,Microsetella sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Podoplea,,Harpacticoida,,-,-,-,Miraciidae ,,Miraciinae,-,-,Macrosetella ,,Macrosetella sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Podoplea,,Harpacticoida,,-,-,-,Tachidiidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Podoplea,,Harpacticoida,,-,-,-,Tachidiidae,,-,-,-,Euterpina,,Euterpina sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Hexanauplia,,Copepoda,,Neocopepoda,Podoplea,,Siphonostomatoida,,-,-,-,Cancerillidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,-,-,-,-,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,Amphilochidea,Lysianassida,Synopioidea,Ampeliscidae,,-,-,-,Ampelisca,,Ampelisca chinensis,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,Amphilochidea,Amphilochida,Amphilochoidea,Amphilochidae ,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,Amphilochidea,Amphilochida,Amphilochoidea,Amphilochidae ,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,Senticaudata,Corophiida,Caprelloidea ,Caprellidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,Senticaudata,Corophiida,Caprelloidea ,Caprellidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,Colomastigidea,Colomastigida,Colomastigoidea,Colomastigidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,Amphilochidea ,Lysianassida,Dexaminoidea,Dexaminidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,Hyperiidea,Physocephalata,Phronimoidea,Hyperiidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,Hyperiidea,Physocephalata,Phronimoidea,Hyperiidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,Hyperiidea,Physocephalata,Phronimoidea,Hyperiidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,Hyperiidea,Physocephalata,Phronimoidea,Hyperiidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,Hyperiidea,Physocephalata,Phronimoidea,Hyperiidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,Hyperiidea,Physocephalata,Phronimoidea,Lestrigonidae,,-,-,-,Phronimopsis,,Phronimopsis sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,Hyperiidea,Physocephalata,Platysceloidea,Lycaeopsidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,Hyperiidea,Physocephalata,Platysceloidea,Lycaeopsidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,Amphilochidea ,Lysianassida,Lysianassoidea,Lysianassidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,Senticaudata ,Hadziida ,Hadzioidea,Melitidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,Hyperiidea ,Physocephalata,Platysceloidea,Oxycephalidae,,-,-,-,Rhabdosoma,,Rhabdosoma sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,Hyperiidea ,Physocephalata,Platysceloidea,Platyscelidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,Hyperiidea ,Physocephalata,Platysceloidea,Platyscelidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,Senticaudata,Corophiida,Caprelloidea,Podoceridae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,Hyperiidea,Physocephalata ,Platysceloidea,Pronoidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Amphipoda ,,Amphilochidea ,Amphilochida,Amphilochoidea,Stenothoidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida ,,Cumacea,,-,-,-,Bodotriidae ,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Pleocyemata,Brachyura,-,-,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Pleocyemata,Caridea,Alpheoidea,Alpheidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Pleocyemata,Axiidea,-,Callianassidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Pleocyemata,Caridea ,Crangonoidea,Crangonidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Pleocyemata,Anomura,Paguroidea ,Diogenidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Pleocyemata,Anomura,Paguroidea ,Diogenidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Pleocyemata,Anomura,Paguroidea ,Diogenidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Pleocyemata,Anomura,Galatheoidea,Galatheidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Pleocyemata,Caridea,Alpheoidea,Hippolytidae ,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Pleocyemata,Caridea,Alpheoidea,Hippolytidae ,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Pleocyemata,Gebiidea ,-,Laomediidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Dendrobranchiata,-,Sergestoidea ,Luciferidae ,,-,-,-,Lucifer,,Lucifer sp.1,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Dendrobranchiata,-,Sergestoidea ,Luciferidae ,,-,-,-,Lucifer,,Lucifer sp.2,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Pleocyemata,Anomura ,Paguroidea,Paguridae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Pleocyemata,Caridea,Palaemonoidea,Palaemonidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Pleocyemata,Caridea,Pandaloidea,Pandalidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Pleocyemata ,Anomura,Paguroidea,Parapaguridae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Pleocyemata,Caridea ,Pasiphaeoidea,Pasiphaeidae ,,-,-,-,Leptochela,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Pleocyemata,Anomura,Galatheoidea,Porcellanidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Pleocyemata,Achelata,-,Scyllaridae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Dendrobranchiata,-,Sergestoidea,Sergestidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Dendrobranchiata,-,Sergestoidea,Sergestidae,,-,-,-,Acetes,,Acetes sp.,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Dendrobranchiata,-,Penaeoidea,Solenoceridae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Pleocyemata,Stenopodidea,-,Stenopodidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Decapoda,,Pleocyemata,Gebiidea,-,Upogebiidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Eucarida,,Euphausiacea,,-,-,-,Euphausiidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Isopoda,,-,-,-,-,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Isopoda,,Cymothoida,-,Cymothooidea,Cirolanidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Isopoda,,Cymothoida,-,Cymothooidea,Gnathiidae,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Mysida,,-,-,-,-,,-,-,-,-,,-,,-,,,,,,,,,
,,,,,,,,,,,,Zooplankton,Animalia,-,-,-,Arthropoda ,Crustacea,,-,,Multicrustacea,,Malacostraca,,Eumalacostraca,,-,Peracarida,,Mysida,,-,-,-,-,,-,-,-,-,,-,,-,,,,,,,,,
